name,name_kr,artist,label,type,level,bg_img
Pavane,Pavane,V.A.,s,s,03,https://piugame.com/data/song_img/b72f4902567794d82879737a188d1463.png
Pumptris 8Bit ver.,Pumptris 8Bit ver.,YAHPP,s,s,03,https://piugame.com/data/song_img/f81410c529797cfed5af41338134cf4c.png
The People didn't know,The People didn't know,Banya Production,s,s,03,https://piugame.com/data/song_img/b5beafaf692bb3cd6049f491b0a65038.png
Jump,Jump,BanYa,s,s,04,https://piugame.com/data/song_img/d16a44c146acc69d27b21bf631cdeca2.png
Dance with me,Dance with me,BanYa,s,s,02,https://piugame.com/data/song_img/49ebded4723188a75111a4a701cd6eb0.png
Red Swan,Red Swan,Yahpp,s,s,04,https://piugame.com/data/song_img/4ed6328198a420cf65a3ea9407ea1af0.png
Mission Possible,Mission Possible,BanYa,s,s,05,https://piugame.com/data/song_img/c942f05aba07ff630a68134d4561862e.png
J Bong,J Bong,BanYa,s,s,05,https://piugame.com/data/song_img/bdf26931b21333a794f0872e82d21038.png
Point Break,Point Break,BanYa,s,s,03,https://piugame.com/data/song_img/46bde033426573b8606e09e834705941.png
Betrayer -act.2-,Betrayer -act.2-,msgoon,s,s,04,https://piugame.com/data/song_img/f7234e23fa9a18b900b9fe93f908f6ef.png
Toccata,Toccata,Banya Production,s,s,04,https://piugame.com/data/song_img/054ba99dca61cd9cec83d338ed7fad12.png
You again my love,You again my love,CYO Style & Henohenomoheji,s,s,03,https://piugame.com/data/song_img/9ce34fa1e500db4be8577c4f445a7843.png
Blaze Emotion,Blaze Emotion,YAHPP,s,s,02,https://piugame.com/data/song_img/93555d69ef2703fcc846dc9f8608a930.png
2006. LOVE SONG ,2006. LOVE SONG , Banya Production ,s,s,03,https://piugame.com/data/song_img/0fce84fcd8fbc9d925e39f896f490e91.png
Switronic - SHORT CUT -,Switronic - SHORT CUT -,SHK,d,d,04,https://piugame.com/data/song_img/4fc66a9c70838d6a7ec200c5f3563faf.png
B2,B2,MAX,s,s,07,https://piugame.com/data/song_img/0e5e913800a99dac681f8272a763fa3f.png
Witch Doctor,Witch Doctor,BanYa,s,s,04,https://piugame.com/data/song_img/8756d359059d17a2cde4bf9d40ff27cf.png
Get Your Groove On,Get Your Groove On,BanYa,s,s,07,https://piugame.com/data/song_img/19a3e292727ee8aeac5aae5e2b6b4ff6.png
K.O.A : Alice In Wonderworld,K.O.A : Alice In Wonderworld,Banya Production,s,s,03,https://piugame.com/data/song_img/a874f7b05f1a86fa3b80ec45f304c50c.png
Arch of Darkness,Arch of Darkness,Yahpp,s,s,02,https://piugame.com/data/song_img/2ca0c1cad9e5429ecfa1f87e35b56cf4.png
Butterfly,Butterfly,MAX & Rorychesell(SID-SOUND),s,s,04,https://piugame.com/data/song_img/7cbdd1bf58895fef006dc66f71bc77e0.png
What Happened,What Happened,Throwdown,s,s,03,https://piugame.com/data/song_img/c0202919b28b74b717b6a02b85840be7.png
Set me up,Set me up,BanYa,s,s,04,https://piugame.com/data/song_img/6f79c5acaa69b968c429463fcb6d14e1.png
Blaze Emotion (band version),Blaze Emotion (band version),Yahpp,s,s,02,https://piugame.com/data/song_img/784f0386b87ff0d1e1f6fc80fd8c98c1.png
Native,Native,SHK,s,s,03,https://piugame.com/data/song_img/0d53ae5f97422c33e9d58f5e5660598e.png
Blaze Emotion,Blaze Emotion,YAHPP,s,s,07,https://piugame.com/data/song_img/93555d69ef2703fcc846dc9f8608a930.png
Scorpion King,Scorpion King,r300k,s,s,03,https://piugame.com/data/song_img/2d8d5d9f38d10d9b8510159a9f1b3191.png
Xenesis,Xenesis,Banya Production,s,s,04,https://piugame.com/data/song_img/e8310f71e1b97f5a7ffba97c2405e6eb.png
Bullfighter's Song,Bullfighter's Song,Banya Production,s,s,04,https://piugame.com/data/song_img/55f72c63ae5bb6a6573b1b3ae54bc72c.png
Night Duty,Night Duty,A.V.,s,s,03,https://piugame.com/data/song_img/0a20adcd20b664ab3dda36ee2ebbc7b3.png
HTTP,HTTP,Quree,s,s,04,https://piugame.com/data/song_img/a33e5f54f2789ce8eacfab76da16e2fd.png
Removable Disk0,Removable Disk0,Doin,s,s,03,https://piugame.com/data/song_img/6a1c65426df892f8e33f80b22756c313.png
My Dreams,My Dreams,Banya Production,s,s,04,https://piugame.com/data/song_img/f0e7c3a3ceaf6e2538428bc4fa901873.png
Lucid(PIU Edit),Lucid(PIU Edit),Yak Won,s,s,04,https://piugame.com/data/song_img/6fe5afa657a81021fbf2da64981eb034.png
Final Audition Ep. 2-1,Final Audition Ep. 2-1,YAHPP,s,s,04,https://piugame.com/data/song_img/f68501156acb18b48e57c879fd271756.png
Hey U,Hey U,MAZO,s,s,03,https://piugame.com/data/song_img/326e0c8257a962e63e604a93e5f69d92.png
Come to Me,Come to Me,BanYa,s,s,04,https://piugame.com/data/song_img/6ab521c3a00b6a62d1b1ad310bee66e5.png
Top City,Top City,BanYa,s,s,04,https://piugame.com/data/song_img/f5bebb469d701e9f18ad7149d4618391.png
Set me up,Set me up,BanYa,s,s,02,https://piugame.com/data/song_img/6f79c5acaa69b968c429463fcb6d14e1.png
Night Duty,Night Duty,A.V.,s,s,06,https://piugame.com/data/song_img/0a20adcd20b664ab3dda36ee2ebbc7b3.png
Arch of Darkness,Arch of Darkness,Yahpp,s,s,05,https://piugame.com/data/song_img/2ca0c1cad9e5429ecfa1f87e35b56cf4.png
Blaze Emotion,Blaze Emotion,YAHPP,s,s,03,https://piugame.com/data/song_img/93555d69ef2703fcc846dc9f8608a930.png
Do U Know That-Old School,Do U Know That-Old School,Banya Production,s,s,04,https://piugame.com/data/song_img/9914e31ca9e33cff5f96c594ab936658.png
Get Your Groove On,Get Your Groove On,BanYa,s,s,04,https://piugame.com/data/song_img/19a3e292727ee8aeac5aae5e2b6b4ff6.png
Amphitryon,Amphitryon,Gentle Stick,s,s,04,https://piugame.com/data/song_img/ea4a9955ef2ed1d32563b13d6e8bb9ec.png
Pumping Jumping,Pumping Jumping,Banya Production,s,s,02,https://piugame.com/data/song_img/c8dd5ba64a3a6459a77086155f1780be.png
Mission Possible,Mission Possible,BanYa,s,s,07,https://piugame.com/data/song_img/c942f05aba07ff630a68134d4561862e.png
Tek -Club Copenhagen-,Tek -Club Copenhagen-,Banya Production,s,s,03,https://piugame.com/data/song_img/12efbe773a7f2f0f9d49c9818be4b7f7.png
Allegro Più Mosso,Allegro Più Mosso,DM Ashura,s,s,04,https://piugame.com/data/song_img/3b14dfa41ffe56c59c0744062b5bf744.png
Guitar Man,Guitar Man,Banya Production,s,s,03,https://piugame.com/data/song_img/2a179f40ea1adc1905076f89fa2abc01.png
Beat the ghost,Beat the ghost,Banya Production,s,s,04,https://piugame.com/data/song_img/538da2163ffb699d9e08e666e174fc46.png
My way,My way,BanYa,s,s,04,https://piugame.com/data/song_img/9491d1b61ec4397f56b41974649c08aa.png
Pumping Jumping,Pumping Jumping,Banya Production,s,s,04,https://piugame.com/data/song_img/c8dd5ba64a3a6459a77086155f1780be.png
Witch Doctor #1,Witch Doctor #1,Yahpp,s,s,02,https://piugame.com/data/song_img/9e6a42eeefc9181183b71a982b0d6a0c.png
Final Audition Ep. 2-X,Final Audition Ep. 2-X,YAHPP,s,s,03,https://piugame.com/data/song_img/5b0e6ecc1d2e50f73a354bea2626c78d.png
Beat of The War,Beat of The War,BanYa,s,s,03,https://piugame.com/data/song_img/c7d2356bba6475cdc7027c7655bd0bb4.png
Final Audition Ep. 2-1,Final Audition Ep. 2-1,YAHPP,s,s,03,https://piugame.com/data/song_img/f68501156acb18b48e57c879fd271756.png
We will meet again,We will meet again,BanYa,s,s,04,https://piugame.com/data/song_img/5344fb2249ef1c5fb0d18e0fae2cac9f.png
DUEL,DUEL,Cashew & D_AAN,s,s,18,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
Odin,Odin,Gram,s,s,17,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
Odin,Odin,Gram,s,s,21,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
INVASION,INVASION,D_AAN,s,s,17,https://piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png
DUEL,DUEL,Cashew & D_AAN,d,d,18,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
DUEL,DUEL,Cashew & D_AAN,s,s,16,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
DUEL,DUEL,Cashew & D_AAN,s,s,21,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
DUEL,DUEL,Cashew & D_AAN,s,s,22,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
INVASION,INVASION,D_AAN,s,s,21,https://piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,s,s,18,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,s,s,20,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,s,s,19,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
Odin,Odin,Gram,d,d,23,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
Odin,Odin,Gram,s,s,23,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,d,d,23,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
Odin,Odin,Gram,d,d,18,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,s,s,16,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
INVASION,INVASION,D_AAN,d,d,18,https://piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,d,d,25,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
DUEL,DUEL,Cashew & D_AAN,d,d,21,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
INVASION,INVASION,D_AAN,d,d,23,https://piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,s,s,15,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
DUEL,DUEL,Cashew & D_AAN,d,d,24,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,d,d,18,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
INVASION,INVASION,D_AAN,s,s,23,https://piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,d,d,19,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,s,s,22,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,d,d,22,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
DUEL,DUEL,Cashew & D_AAN,d,d,14,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
INVASION,INVASION,D_AAN,d,d,25,https://piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,s,s,23,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
Odin,Odin,Gram,d,d,25,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
DUEL,DUEL,Cashew & D_AAN,s,s,13,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
INVASION,INVASION,D_AAN,d,d,15,https://piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png
INVASION,INVASION,D_AAN,s,s,13,https://piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png
Odin,Odin,Gram,s,s,12,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
Odin,Odin,Gram,d,d,14,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
DUEL,DUEL,Cashew & D_AAN,s,s,10,https://piugame.com/data/song_img/09c5d38e13221437e549c596fcaac4c6.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,s,s,11,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,d,d,13,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,s,s,11,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
Odin,Odin,Gram,s,s,08,https://piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png
Underworld ft. Skizzo (PIU Edit.),Underworld ft. Skizzo (PIU Edit.),MonstDeath vs Neutral Moon,s,s,08,https://piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,s,s,06,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
Soldiers (TANO*C W TEAM RED ANTHEM),Soldiers (TANO*C W TEAM RED ANTHEM),DJ Noriken,s,s,04,https://piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,d,d,21,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
Extreme Music School 1st period feat. Nanahira,Extreme Music School 1st period feat. Nanahira,Massive New Krew & RoughSketch,d,d,25,https://piugame.com/data/song_img/abec5c2e20d275765d72cbe1c98bb4bb.png
Doppelganger,Doppelganger,MonstDeath,s,s,20,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,s,s,19,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,s,s,16,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
Extreme Music School 1st period feat. Nanahira,Extreme Music School 1st period feat. Nanahira,Massive New Krew & RoughSketch,s,s,20,https://piugame.com/data/song_img/abec5c2e20d275765d72cbe1c98bb4bb.png
Doppelganger,Doppelganger,MonstDeath,d,d,18,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
Extreme Music School 1st period feat. Nanahira,Extreme Music School 1st period feat. Nanahira,Massive New Krew & RoughSketch,s,s,23,https://piugame.com/data/song_img/abec5c2e20d275765d72cbe1c98bb4bb.png
SONIC BOOM,SONIC BOOM,USAO,d,d,18,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Extreme Music School 1st period feat. Nanahira,Extreme Music School 1st period feat. Nanahira,Massive New Krew & RoughSketch,d,d,20,https://piugame.com/data/song_img/abec5c2e20d275765d72cbe1c98bb4bb.png
Extreme Music School 2nd period feat. Nanahira,Extreme Music School 2nd period feat. Nanahira,Massive New Krew & RoughSketch,s,s,24,https://piugame.com/data/song_img/67c498e07e3c0a8265e4270034e91398.png
SONIC BOOM,SONIC BOOM,USAO,s,s,16,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Extreme Music School 1st period feat. Nanahira,Extreme Music School 1st period feat. Nanahira,Massive New Krew & RoughSketch,s,s,18,https://piugame.com/data/song_img/abec5c2e20d275765d72cbe1c98bb4bb.png
Doppelganger,Doppelganger,MonstDeath,d,d,24,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
Doppelganger,Doppelganger,MonstDeath,s,s,16,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
SONIC BOOM,SONIC BOOM,USAO,s,s,19,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,d,d,17,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
Doppelganger,Doppelganger,MonstDeath,s,s,22,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
Doppelganger,Doppelganger,MonstDeath,s,s,24,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
Extreme Music School 1st period feat. Nanahira,Extreme Music School 1st period feat. Nanahira,Massive New Krew & RoughSketch,s,s,15,https://piugame.com/data/song_img/abec5c2e20d275765d72cbe1c98bb4bb.png
Extreme Music School 1st period feat. Nanahira,Extreme Music School 1st period feat. Nanahira,Massive New Krew & RoughSketch,d,d,23,https://piugame.com/data/song_img/abec5c2e20d275765d72cbe1c98bb4bb.png
SONIC BOOM,SONIC BOOM,USAO,s,s,21,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Doppelganger,Doppelganger,MonstDeath,d,d,26,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
Extreme Music School 2nd period feat. Nanahira,Extreme Music School 2nd period feat. Nanahira,Massive New Krew & RoughSketch,s,s,18,https://piugame.com/data/song_img/67c498e07e3c0a8265e4270034e91398.png
SONIC BOOM,SONIC BOOM,USAO,d,d,25,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Extreme Music School 2nd period feat. Nanahira,Extreme Music School 2nd period feat. Nanahira,Massive New Krew & RoughSketch,d,d,19,https://piugame.com/data/song_img/67c498e07e3c0a8265e4270034e91398.png
SONIC BOOM,SONIC BOOM,USAO,d,d,23,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
SONIC BOOM,SONIC BOOM,USAO,s,s,23,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Extreme Music School 2nd period feat. Nanahira,Extreme Music School 2nd period feat. Nanahira,Massive New Krew & RoughSketch,d,d,24,https://piugame.com/data/song_img/67c498e07e3c0a8265e4270034e91398.png
Extreme Music School 2nd period feat. Nanahira,Extreme Music School 2nd period feat. Nanahira,Massive New Krew & RoughSketch,d,d,26,https://piugame.com/data/song_img/67c498e07e3c0a8265e4270034e91398.png
Extreme Music School 2nd period feat. Nanahira,Extreme Music School 2nd period feat. Nanahira,Massive New Krew & RoughSketch,s,s,22,https://piugame.com/data/song_img/67c498e07e3c0a8265e4270034e91398.png
Extreme Music School 2nd period feat. Nanahira,Extreme Music School 2nd period feat. Nanahira,Massive New Krew & RoughSketch,s,s,16,https://piugame.com/data/song_img/67c498e07e3c0a8265e4270034e91398.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,s,s,11,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
Doppelganger,Doppelganger,MonstDeath,d,d,15,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,c,c,n2,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
SONIC BOOM,SONIC BOOM,USAO,d,d,14,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Doppelganger,Doppelganger,MonstDeath,s,s,13,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
SONIC BOOM,SONIC BOOM,USAO,s,s,10,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,d,d,12,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
Doppelganger,Doppelganger,MonstDeath,s,s,09,https://piugame.com/data/song_img/e704a8cd90610ee999d0111de18a729c.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,s,s,07,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
SONIC BOOM,SONIC BOOM,USAO,s,s,04,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Nyan-turne (feat. KuTiNA),Nyan-turne (feat. KuTiNA),Cashew & Castellia,s,s,04,https://piugame.com/data/song_img/11b773bf4751b7d202b025ea11d25a80.png
SONIC BOOM,SONIC BOOM,USAO,s,s,07,https://piugame.com/data/song_img/47d2111d0be2b8851490d29a191d9ac7.png
Imaginarized City,Imaginarized City,Reku Mochizuki,d,d,23,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
Festival of Death Moon,Festival of Death Moon,SHK,d,d,23,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
Teddy Bear - FULL SONG -,Teddy Bear - FULL SONG -,STAYC,d,d,22,https://piugame.com/data/song_img/45661f5949d8c1086de58bd0d8c5abe9.png
Teddy Bear - FULL SONG -,Teddy Bear - FULL SONG -,STAYC,s,s,20,https://piugame.com/data/song_img/45661f5949d8c1086de58bd0d8c5abe9.png
Festival of Death Moon,Festival of Death Moon,SHK,s,s,18,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,d,d,24,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,d,d,25,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
EMOMOMO,EMOMOMO,Ras,s,s,16,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,d,d,20,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
E.O.N,E.O.N,HiTECH NINJA,d,d,24,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
Imaginarized City,Imaginarized City,Reku Mochizuki,s,s,16,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
EMOMOMO,EMOMOMO,Ras,d,d,18,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
Imaginarized City,Imaginarized City,Reku Mochizuki,d,d,18,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,s,s,22,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
EMOMOMO,EMOMOMO,Ras,d,d,21,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
EMOMOMO,EMOMOMO,Ras,s,s,19,https://piugame.com/data/song_img/ef5d306f648cd9b2ba4be5bb87f43825.png
Festival of Death Moon,Festival of Death Moon,SHK,s,s,21,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
Festival of Death Moon,Festival of Death Moon,SHK,d,d,19,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
Imaginarized City,Imaginarized City,Reku Mochizuki,s,s,19,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
Imaginarized City,Imaginarized City,Reku Mochizuki,s,s,21,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,d,d,23,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,s,s,18,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
Imaginarized City,Imaginarized City,Reku Mochizuki,d,d,20,https://piugame.com/data/song_img/896fd90e000d90442da420fa16d262c4.png
DISTRICT V,DISTRICT V,Zekk vs MAX,d,d,24,https://piugame.com/data/song_img/4ff9261874561382057961782c8be6b2.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,d,d,17,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
E.O.N,E.O.N,HiTECH NINJA,s,s,17,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,s,s,21,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
E.O.N,E.O.N,HiTECH NINJA,s,s,22,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
DISTRICT V,DISTRICT V,Zekk vs MAX,s,s,18,https://piugame.com/data/song_img/4ff9261874561382057961782c8be6b2.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,s,s,21,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
E.O.N,E.O.N,HiTECH NINJA,d,d,18,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,d,d,20,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,d,d,23,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
DISTRICT V,DISTRICT V,Zekk vs MAX,d,d,20,https://piugame.com/data/song_img/4ff9261874561382057961782c8be6b2.png
Jupin - SHORT CUT -,Jupin - SHORT CUT -,Sobrem,s,s,23,https://piugame.com/data/song_img/b208400865f868b06fa53953868dc5b6.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,s,s,23,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
DISTRICT V,DISTRICT V,Zekk vs MAX,s,s,22,https://piugame.com/data/song_img/4ff9261874561382057961782c8be6b2.png
E.O.N,E.O.N,HiTECH NINJA,s,s,19,https://piugame.com/data/song_img/faf4869b39a5e7616d5be4121a9a9424.png
Break Through Myself feat. Risa Yuzuki,Break Through Myself feat. Risa Yuzuki,DJ Myosuke & Laur,s,s,15,https://piugame.com/data/song_img/8fbc8632f74adc19c443e1470294fdc2.png
Moonlight,Moonlight,BanYa,d,d,24,https://piugame.com/data/song_img/682deef3bbe633670e77fb83018e5271.png
Festival of Death Moon,Festival of Death Moon,SHK,s,s,14,https://piugame.com/data/song_img/0e911aaabb42d076ba2b39a6138b0d5c.png
